S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_11_807.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_11_807.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_11_807.jpg, 0, 0, 0, 8.010238E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_11_923.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_11_923.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_11_923.jpg, 0, 0, 0, 7.879106E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_026.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_026.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_026.jpg, 0, 0, 0, 7.866271E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_135.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_135.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_135.jpg, 0, 0, 0, 7.835905E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_237.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_237.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_237.jpg, 0, 0, 0, 7.806957E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_340.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_340.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_340.jpg, 0, 0, 0, 7.906566E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_451.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_451.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_451.jpg, 0, 0, 0, 8.167034E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_568.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_568.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_568.jpg, 0, 0, 0, 7.854308E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_672.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_672.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_672.jpg, 0, 0, 0, 7.817098E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_779.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_779.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_779.jpg, 0, 0, 0, 7.89062E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_886.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_886.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_886.jpg, 0, 0, 0, 7.787441E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_12_986.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_12_986.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_12_986.jpg, 0, 0, 0, 7.842576E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_13_091.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_13_091.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_13_091.jpg, 0, 0, 0, 7.81066E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_13_198.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_13_198.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_13_198.jpg, 0, 0, 0, 7.864684E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_13_310.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_13_310.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_13_310.jpg, 0, 0, 0, 7.816229E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_13_424.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_13_424.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_13_424.jpg, 0, 0, 0, 7.837516E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_13_537.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_13_537.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_13_537.jpg, 0, 0, 0, 7.915151E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_13_651.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_13_651.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_13_651.jpg, 0, 0, 0, 7.879329E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_13_766.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_13_766.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_13_766.jpg, 0, 0, 0, 7.960852E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_13_881.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_13_881.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_13_881.jpg, 0, 0, 0, 7.802075E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_13_985.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_13_985.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_13_985.jpg, 0, 0, 0, 7.802928E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_14_099.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_14_099.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_14_099.jpg, 0, 0, 0, 7.886386E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_14_213.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_14_213.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_14_213.jpg, 0, 0, 0, 7.872991E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_14_331.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_14_331.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_14_331.jpg, 0, 0, 0, 7.840271E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_14_447.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_14_447.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_14_447.jpg, 0, 0, 0, 7.790365E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_14_559.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_14_559.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_14_559.jpg, 0, 0, 0, 7.824163E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_14_668.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_14_668.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_14_668.jpg, 0, 0, 0, 7.793904E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_14_778.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_14_778.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_14_778.jpg, 0, 0, 0, 7.850938E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_14_886.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_14_886.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_14_886.jpg, 0, 0, 0, 7.80982E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_14_987.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_14_987.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_14_987.jpg, 0, 0, 0, 7.819232E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_15_097.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_15_097.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_15_097.jpg, 0, 0, 0, 7.973331E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_15_209.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_15_209.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_15_209.jpg, 0, 0, 0, 7.849176E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_15_315.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_15_315.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_15_315.jpg, 0, 0, 0, 8.037578E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_15_423.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_15_423.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_15_423.jpg, 0, 0, 0, 7.837002E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_15_526.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_15_526.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_15_526.jpg, 0, 0, 0, 7.99941E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_15_628.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_15_628.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_15_628.jpg, 0, 0, 0, 7.777534E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_15_743.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_15_743.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_15_743.jpg, 0, 0, 0, 7.777142E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_15_859.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_15_859.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_15_859.jpg, 0, 0, 0, 7.880922E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_15_976.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_15_976.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_15_976.jpg, 0, 0, 0, 7.898592E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_16_096.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_16_096.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_16_096.jpg, 0, 0, 0, 7.810929E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_16_211.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_16_211.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_16_211.jpg, 0, 0, 0, 7.815025E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_16_329.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_16_329.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_16_329.jpg, 0, 0, 0, 7.84615E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_16_447.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_16_447.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_16_447.jpg, 0, 0, 0, 7.847017E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_16_549.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_16_549.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_16_549.jpg, 0, 0, 0, 7.8007E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_16_662.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_16_662.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_16_662.jpg, 0, 0, 0, 7.865848E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_16_780.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_16_780.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_16_780.jpg, 0, 0, 0, 7.795142E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_16_898.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_16_898.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_16_898.jpg, 0, 0, 0, 7.907292E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_17_003.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_17_003.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_17_003.jpg, 0, 0, 0, 7.837568E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_17_112.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_17_112.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_17_112.jpg, 0, 0, 0, 7.858527E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_17_220.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_17_220.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_17_220.jpg, 0, 0, 0, 7.843392E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_17_327.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_17_327.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_17_327.jpg, 0, 0, 0, 7.822176E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_17_440.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_17_440.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_17_440.jpg, 0, 0, 0, 7.856015E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_17_542.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_17_542.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_17_542.jpg, 0, 0, 0, 7.832575E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_17_655.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_17_655.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_17_655.jpg, 0, 0, 0, 7.966549E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_17_773.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_17_773.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_17_773.jpg, 0, 0, 0, 7.824313E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_17_890.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_17_890.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_17_890.jpg, 0, 0, 0, 7.797986E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_18_009.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_18_009.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_18_009.jpg, 0, 0, 0, 7.926964E-05
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_18_120.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_18_120.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_18_120.jpg, 0, 0.0385563, 0, 0.004143375
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_18_234.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_18_234.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_18_234.jpg, 0, 0.3810552, 0, 0.3212394
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_18_346.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_18_346.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_18_346.jpg, 0, 0.6685386, 0, 0.9417961
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_18_458.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_18_458.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_18_458.jpg, 0, 1, 0, 2.174579
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_18_572.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_18_572.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_18_572.jpg, -0.0529887, 1, 0, 3.579843
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_18_682.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_18_682.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_18_682.jpg, -0.3832872, 1, 0, 4.731524
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_18_793.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_18_793.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_18_793.jpg, -0.2402016, 1, 0, 6.104048
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_18_904.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_18_904.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_18_904.jpg, 0, 1, 0, 7.244009
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_19_017.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_19_017.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_19_017.jpg, 0, 1, 0, 8.602919
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_19_129.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_19_129.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_19_129.jpg, 0, 1, 0, 9.946846
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_19_240.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_19_240.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_19_240.jpg, -0.335331, 1, 0, 11.02141
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_19_352.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_19_352.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_19_352.jpg, -0.2878329, 1, 0, 12.33284
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_19_464.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_19_464.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_19_464.jpg, 0, 1, 0, 13.35988
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_19_576.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_19_576.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_19_576.jpg, 0, 1, 0, 14.67015
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_19_688.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_19_688.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_19_688.jpg, -0.3360327, 1, 0, 15.91154
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_19_799.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_19_799.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_19_799.jpg, -0.4820594, 1, 0, 16.73837
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_19_911.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_19_911.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_19_911.jpg, -0.1458974, 1, 0, 17.96606
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_20_024.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_20_024.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_20_024.jpg, 0, 1, 0, 19.12515
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_20_125.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_20_125.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_20_125.jpg, -0.1314765, 1, 0, 20.01628
S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\center_2024_04_06_18_53_20_231.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\left_2024_04_06_18_53_20_231.jpg, S:\Engineering\udacity-self-driving-car-sim\TrainingData\IMG\right_2024_04_06_18_53_20_231.jpg, -0.1033245, 1, 0, 21.21104
